,Open_PETR4.SA,High_PETR4.SA,Low_PETR4.SA,Close_PETR4.SA,Volume_PETR4.SA,Dividends_PETR4.SA,Open_BZ=F,High_BZ=F,Low_BZ=F,Close_BZ=F,Volume_BZ=F,Dividends_BZ=F,Open_USDBRL=X,High_USDBRL=X,Low_USDBRL=X,Close_USDBRL=X,Volume_USDBRL=X,Dividends_USDBRL=X
2022-03-30,11.845485241261956,12.02407932281494,11.801748454289395,12.02407932281494,69648400.0,0.0,111.0,114.6500015258789,110.9000015258789,113.4499969482422,4472.0,0.0,4.769700050354004,4.790800094604492,4.723228931427002,4.769700050354004,0.0,0.0
2022-03-31,11.870997519039676,12.235473958409312,11.845484279513183,12.191737174987791,94269500.0,0.0,108.70999908447266,109.36000061035156,107.37000274658205,107.91000366210938,22850.0,0.0,4.737800121307373,4.73960018157959,4.689044952392578,4.737800121307373,0.0,0.0
2022-04-01,12.22818492352364,12.315659885460637,11.99492021218146,12.031367301940918,72545400.0,0.0,105.98999786376952,106.1999969482422,102.37000274658205,104.38999938964844,17144.0,0.0,,,,,,
2022-04-03,,,,,,,,,,,,,4.657199859619141,4.670100212097168,4.6040568351745605,4.657199859619141,0.0,0.0
2022-04-04,11.991275349199586,11.991275349199586,11.754365108691456,11.918379783630373,56053000.0,0.0,104.25,108.5500030517578,102.91000366210938,107.52999877929688,18406.0,0.0,4.593800067901611,4.669099807739258,4.575500011444092,4.593800067901611,0.0,0.0
2022-04-05,11.903799152685457,12.049590268640022,11.805390357971191,11.805390357971191,45847200.0,0.0,108.23999786376952,109.8499984741211,104.55999755859376,106.63999938964844,15613.0,0.0,4.650700092315674,4.712600231170654,4.647900104522705,4.650700092315674,0.0,0.0
2022-04-06,11.88193484273398,11.947540732239425,11.677828866821647,11.794461250305176,56947100.0,0.0,105.79000091552734,108.66000366210938,100.54000091552734,101.06999969482422,20212.0,0.0,4.715199947357178,4.769899845123291,4.690400123596191,4.715199947357178,0.0,0.0
2022-04-07,11.896513507425214,12.414070893910091,11.84548701658183,12.406781196594238,118469400.0,0.0,102.1500015258789,103.5,98.4499969482422,100.58000183105467,19577.0,0.0,4.752099990844727,4.791299819946289,4.707518100738525,4.752099990844727,0.0,0.0
2022-04-08,12.41771112749798,12.541633162013966,12.337525872703177,12.468737602233888,60772700.0,0.0,101.69000244140624,103.25,99.70999908447266,102.77999877929688,16735.0,0.0,,,,,,
2022-04-10,,,,,,,,,,,,,4.697999954223633,4.732600212097168,4.684016227722168,4.698100090026856,0.0,0.0
2022-04-11,12.355750304820658,12.428644471280212,12.312012136504402,12.373973846435549,48125400.0,0.0,103.06999969482422,103.08999633789062,97.62000274658205,98.4800033569336,23852.0,0.0,4.693600177764893,4.697100162506104,4.621500015258789,4.693600177764893,0.0,0.0
2022-04-12,12.537989465688858,12.640042418872271,12.319302778395125,12.337526321411133,68522800.0,0.0,99.25,105.5999984741211,98.9800033569336,104.63999938964844,22697.0,0.0,4.673099994659424,4.702300071716309,4.653200149536133,4.673099994659424,0.0,0.0
2022-04-13,12.527057118500284,12.683782127266936,12.42864829506302,12.599952697753906,101438800.0,0.0,104.9800033569336,109.0,104.06999969482422,108.77999877929688,22260.0,0.0,4.690199851989746,4.738100051879883,4.669787883758545,4.690199851989746,0.0,0.0
2022-04-14,12.600050486102068,12.787456024241637,12.424606534326394,12.468467712402344,119382100.0,2.970249,108.37000274658205,112.38999938964844,106.63999938964844,111.6999969482422,17418.0,0.0,4.701000213623047,4.710000038146973,4.696499824523926,4.701000213623047,0.0,0.0
2022-04-17,,,,,,,,,,,,,4.7006001472473145,4.704899787902832,4.659299850463867,4.7006001472473145,0.0,0.0
2022-04-18,12.424605659701246,12.516314697833206,12.149477784777297,12.24916172027588,76350600.0,0.0,111.88999938964844,114.81999969482422,110.72000122070312,113.16000366210938,13187.0,0.0,4.651999950408936,4.683800220489502,4.63700008392334,4.651999950408936,0.0,0.0
2022-04-19,12.424607043715106,12.759545165142343,12.40865800773332,12.619987487792969,88494100.0,0.0,112.6500015258789,114.0500030517578,106.7699966430664,107.25,18972.0,0.0,4.664999961853027,4.676700115203857,4.609000205993652,4.664999961853027,0.0,0.0
2022-04-20,12.619986959195607,12.73960814642529,12.492391634573112,12.679797172546388,34694700.0,0.0,107.72000122070312,108.9800033569336,104.66999816894533,106.8000030517578,15985.0,0.0,4.620800018310547,4.621600151062012,4.606554985046387,4.620800018310547,0.0,0.0
2022-04-21,,,,,,,107.01000213623048,109.79000091552734,106.77999877929688,108.33000183105467,13203.0,0.0,4.620800018310547,4.770699977874756,4.617610931396484,4.620800018310547,0.0,0.0
2022-04-22,12.380743218183705,12.480427143484787,12.08966633883125,12.185362815856934,74560900.0,0.0,108.63999938964844,108.7300033569336,105.52999877929688,106.6500015258789,11040.0,0.0,,,,,,
2022-04-24,,,,,,,,,,,,,4.795199871063232,4.942999839782715,4.790586948394775,4.795199871063232,0.0,0.0
2022-04-25,11.950110239038976,12.137516529615116,11.7786545041583,12.00593376159668,66413900.0,0.0,105.73999786376952,105.9499969482422,99.47000122070312,102.31999969482422,15464.0,0.0,4.876200199127197,4.995800018310547,4.873624801635742,4.876200199127197,0.0,0.0
2022-04-26,12.005932534585192,12.193338045480315,11.918210191186102,11.985995292663574,48764100.0,0.0,102.56999969482422,106.1500015258789,101.12000274658205,104.98999786376952,13279.0,0.0,4.997799873352051,5.036399841308594,4.977439880371094,4.997799873352051,0.0,0.0
2022-04-27,12.109603910993563,12.185363148711668,11.942134881492043,11.985995292663574,41881300.0,0.0,105.37000274658205,106.3499984741211,103.2699966430664,105.31999969482422,8064.0,0.0,4.963600158691406,5.040900230407715,4.960196018218994,4.963600158691406,0.0,0.0
2022-04-28,12.14150440869815,12.209289519505573,12.061756951091258,12.065744400024414,43298500.0,0.0,104.76000213623048,107.93000030517578,103.3000030517578,107.58999633789062,8567.0,0.0,4.93779993057251,4.954800128936768,4.8582282066345215,4.93779993057251,0.0,0.0
2022-04-29,12.26112746253789,12.59606563942997,12.073721885681152,12.073721885681152,76243900.0,0.0,107.6500015258789,109.7699966430664,107.6500015258789,109.33999633789062,32573.0,0.0,,,,,,
2022-05-01,,,,,,,,,,,,,4.97130012512207,5.040200233459473,4.967100143432617,4.97130012512207,0.0,0.0
2022-05-02,12.029858713889936,12.093656378912948,11.694920592255048,11.95409870147705,72456200.0,0.0,106.1999969482422,108.41000366210938,103.12999725341795,107.58000183105467,23606.0,0.0,5.084700107574463,5.0858001708984375,4.992599964141846,5.084700107574463,0.0,0.0
2022-05-03,12.009921772045615,12.117579852347742,11.890300584280398,12.06175708770752,52531000.0,0.0,107.37000274658205,108.3000030517578,104.62000274658205,104.97000122070312,23410.0,0.0,4.958099842071533,5.028500080108643,4.954729080200195,4.958099842071533,0.0,0.0
2022-05-04,12.201314271909716,12.827328525909293,12.121566816588643,12.787455558776855,109417000.0,0.0,106.0999984741211,111.0,105.5,110.13999938964844,21158.0,0.0,4.918799877166748,5.052800178527832,4.903800964355469,4.918799877166748,0.0,0.0
2022-05-05,12.68378498496532,12.958912886896544,12.368784113343088,12.763531684875488,99439900.0,0.0,110.13999938964844,113.98999786376952,109.2300033569336,110.9000015258789,26443.0,0.0,5.027999877929688,5.111400127410889,5.009099960327148,5.027999877929688,0.0,0.0
2022-05-06,13.034671869055748,13.206128373094286,12.719671003926448,13.182205200195312,129570200.0,0.0,111.1500015258789,113.5199966430664,109.87999725341795,112.38999938964844,23902.0,0.0,,,,,,
2022-05-08,,,,,,,,,,,,,5.080399990081787,5.148388862609863,5.074281215667725,5.080399990081787,0.0,0.0
2022-05-09,13.038658065133356,13.17422826783228,12.783467453242682,12.82334041595459,92314500.0,0.0,113.0500030517578,113.22000122070312,104.9499969482422,105.94000244140624,28134.0,0.0,5.160900115966797,5.162199974060059,5.111000061035156,5.160900115966797,0.0,0.0
2022-05-10,12.903087096762157,13.098466731935066,12.839289447575254,12.934985160827637,60330600.0,0.0,105.55999755859376,106.91000366210938,101.6999969482422,102.45999908447266,25904.0,0.0,5.13129997253418,5.16510009765625,5.091936111450195,5.13129997253418,0.0,0.0
2022-05-11,13.07055840391574,13.52113026197864,13.034672122812388,13.385560035705566,108895400.0,0.0,101.6999969482422,108.26000213623048,100.93000030517578,107.51000213623048,31560.0,0.0,5.134252071380615,5.207499980926514,5.106800079345703,5.134252071380615,0.0,0.0
2022-05-12,13.26195408389499,13.588918889688925,13.26195408389499,13.489234924316406,114415900.0,0.0,107.55999755859376,108.69000244140624,104.69000244140624,107.4499969482422,27037.0,0.0,5.133399963378906,5.145899772644043,5.06850004196167,5.133399963378906,0.0,0.0
2022-05-13,13.5968860415288,13.732456233191664,13.517140122596684,13.664671897888184,67000100.0,0.0,108.0,111.69000244140624,107.80999755859376,111.5500030517578,25050.0,0.0,,,,,,
2022-05-15,,,,,,,,,,,,,5.058300018310547,5.1016998291015625,5.031899929046631,5.058300018310547,0.0,0.0
2022-05-16,13.65669922027413,13.907903164674163,13.561001972531589,13.800244331359863,92075300.0,0.0,111.41000366210938,114.77999877929688,109.04000091552734,114.23999786376952,20871.0,0.0,5.059700012207031,5.0605998039245605,4.949100017547607,5.059700012207031,0.0,0.0
2022-05-17,13.955752442897074,14.011575209299654,13.61283942521688,13.620814323425291,90914700.0,0.0,114.29000091552734,115.66000366210938,111.12000274658205,111.93000030517578,23254.0,0.0,4.93809986114502,4.978099822998047,4.91587495803833,4.93809986114502,0.0,0.0
2022-05-18,13.628784610920318,13.780304583507268,13.329732874029537,13.397517204284668,80986200.0,0.0,112.88999938964844,114.12999725341795,108.3499984741211,109.11000061035156,21217.0,0.0,4.96750020980835,4.970300197601318,4.89330005645752,4.96750020980835,0.0,0.0
2022-05-19,13.365620534724773,13.672647199088969,13.289861301072284,13.624797821044922,63983100.0,0.0,109.3000030517578,112.2699966430664,105.6999969482422,112.04000091552734,26098.0,0.0,4.929999828338623,4.93120002746582,4.852000236511231,4.929999828338623,0.0,0.0
2022-05-20,13.792267964782845,13.887965202331545,13.656697765538183,13.887965202331545,79589900.0,0.0,111.5,113.22000122070312,110.54000091552734,112.5500030517578,16942.0,0.0,,,,,,
2022-05-22,,,,,,,,,,,,,4.880199909210205,4.880199909210205,4.789299964904785,4.880199909210205,0.0,0.0
2022-05-23,14.027523040163882,14.478094838938544,14.015561455055488,14.434233665466309,93807400.0,0.0,112.73999786376952,114.36000061035156,111.86000061035156,113.41999816894533,20660.0,0.0,4.813499927520752,4.85099983215332,4.774023056030273,4.813499927520752,0.0,0.0
2022-05-24,13.863472566954044,14.25893672789256,13.645744212432495,14.04120922088623,154453100.0,3.71549,113.36000061035156,114.62999725341795,111.72000122070312,113.55999755859376,20941.0,0.0,4.817800045013428,4.858799934387207,4.814712047576904,4.817800045013428,0.0,0.0
2022-05-25,14.085642318054385,14.343359807233211,13.89013159271288,14.241161346435549,69991900.0,0.0,113.91999816894533,115.31999969482422,113.04000091552734,114.02999877929688,12885.0,0.0,4.822800159454346,4.84089994430542,4.776500225067139,4.822800159454346,0.0,0.0
2022-05-26,14.227832613654677,14.467777726943408,14.19672880582433,14.276710510253906,78303600.0,0.0,114.4499969482422,118.0,113.83999633789062,117.4000015258789,11590.0,0.0,4.768199920654297,4.777900218963623,4.713916778564453,4.768199920654297,0.0,0.0
2022-05-27,14.285600284836685,14.285600284836685,13.583538899564624,13.596869468688965,118295600.0,0.0,117.54000091552734,119.7300033569336,116.68000030517578,119.43000030517578,4384.0,0.0,,,,,,
2022-05-29,,,,,,,,,,,,,4.729599952697754,4.741600036621094,4.690599918365479,4.729599952697754,0.0,0.0
2022-05-30,13.703509956917422,13.716840524560968,12.939241876508008,13.32581901550293,98110100.0,0.0,,,,,,,4.752399921417236,4.77402400970459,4.696899890899658,4.752399921417236,0.0,0.0
2022-05-31,13.51244107612068,13.60575334320882,13.245835688388343,13.356921195983888,83598000.0,0.0,119.47000122070312,124.12999725341795,119.36000061035156,122.83999633789062,41020.0,0.0,4.730400085449219,4.80679988861084,4.721499919891357,4.730400085449219,0.0,0.0
2022-06-01,13.285828052470643,13.476895282904149,13.263611287426627,13.339149475097656,46353200.0,0.0,116.62999725341795,118.58000183105467,115.43000030517578,116.29000091552734,21546.0,0.0,4.815499782562256,4.816599845886231,4.773600101470947,4.815499782562256,0.0,0.0
2022-06-02,13.316930884409032,13.352478214377664,13.130307190194909,13.22361946105957,50738300.0,0.0,115.81999969482422,118.44000244140624,112.4800033569336,117.61000061035156,22117.0,0.0,4.795700073242188,4.828400135040283,4.765130996704102,4.795700073242188,0.0,0.0
2022-06-03,13.20140190132386,13.525772242000064,13.121421044220687,13.45467758178711,60396900.0,0.0,118.26000213623048,121.44000244140624,116.08000183105467,119.72000122070312,11028.0,0.0,,,,,,
2022-06-05,,,,,,,,,,,,,4.775000095367432,4.802700042724609,4.745627880096436,4.775000095367432,0.0,0.0
2022-06-06,13.552431709048626,13.565762274851505,13.290269847531391,13.463562965393066,39213900.0,0.0,121.3499984741211,121.88999938964844,118.76000213623048,119.51000213623048,16523.0,0.0,4.7941999435424805,4.926400184631348,4.78980016708374,4.7941999435424805,0.0,0.0
2022-06-07,13.414687063223552,13.907906174782376,13.40135649628377,13.623527526855469,80333700.0,0.0,120.08000183105467,121.37999725341795,118.55999755859376,120.56999969482422,20488.0,0.0,4.867526054382324,4.904300212860107,4.84250020980835,4.867526054382324,0.0,0.0
2022-06-08,13.516884378994549,13.841253852511311,13.476893529107258,13.556875228881836,65923900.0,0.0,121.02999877929688,124.41000366210938,120.45999908447266,123.58000183105467,21778.0,0.0,4.898099899291992,4.915599822998047,4.865090847015381,4.898099899291992,0.0,0.0
2022-06-09,13.556876057754788,13.623527195803629,13.321374465965995,13.36136531829834,53879000.0,0.0,123.88999938964844,124.33000183105467,122.5,123.06999969482422,21008.0,0.0,4.903299808502197,5.008600234985352,4.883526802062988,4.903299808502197,0.0,0.0
2022-06-10,13.334703225295623,13.334703225295623,12.912577995672656,13.174739837646484,63101700.0,0.0,122.94000244140624,124.33000183105467,119.87000274658205,122.01000213623048,26036.0,0.0,,,,,,
2022-06-12,,,,,,,,,,,,,4.984000205993652,5.134799957275391,4.98390007019043,4.984000205993652,0.0,0.0
2022-06-13,12.894807234723404,13.143638559705112,12.73928733879162,13.005892753601074,64507100.0,0.0,121.69000244140624,123.61000061035156,118.9499969482422,122.2699966430664,21136.0,0.0,5.113399982452393,5.134300231933594,5.083499908447266,5.113399982452393,0.0,0.0
2022-06-14,13.179187145230603,13.441349062515606,12.992563421866963,13.15252685546875,68816900.0,0.0,122.5,125.18000030517578,118.94000244140624,121.16999816894533,27702.0,0.0,5.116099834442139,5.131100177764893,5.0823822021484375,5.116099834442139,0.0,0.0
2022-06-15,13.330261548789396,13.33914859322557,12.814824836704087,12.921466827392578,72785700.0,0.0,121.0,121.8499984741211,117.75,118.51000213623048,22360.0,0.0,5.052000045776367,5.053899765014648,5.046274185180664,5.052000045776367,0.0,0.0
2022-06-16,,,,,,,119.12000274658205,120.27999877929688,115.58000183105467,119.80999755859376,24329.0,0.0,5.052199840545654,5.146500110626221,5.04911994934082,5.052199840545654,0.0,0.0
2022-06-17,12.51711460612127,12.641530675522842,11.61065648801368,12.134980201721191,184606500.0,0.0,119.33999633789062,121.25,111.72000122070312,113.12000274658205,26686.0,0.0,,,,,,
2022-06-19,,,,,,,,,,,,,5.152100086212158,5.186600208282471,5.135865211486816,5.152100086212158,0.0,0.0
2022-06-20,11.561781405247345,12.552664064261489,11.51290350405772,12.27272891998291,92581800.0,0.0,,,,,,,5.18720006942749,5.189000129699707,5.117499828338623,5.18720006942749,0.0,0.0
2022-06-21,12.35270790584142,12.512671305396813,11.859488836404216,12.028338432312012,85179500.0,0.0,113.8000030517578,116.25,111.56999969482422,114.6500015258789,22868.0,0.0,5.122799873352051,5.178599834442139,5.120936870574951,5.122799873352051,0.0,0.0
2022-06-22,11.810611952234472,12.241623446472522,11.72618672330622,11.992792129516602,57874700.0,0.0,114.56999969482422,114.56999969482422,107.02999877929688,111.73999786376952,33112.0,0.0,5.193600177764893,5.211999893188477,5.165557861328125,5.193600177764893,0.0,0.0
2022-06-23,11.98834686910421,12.16608349830405,11.606213328203332,11.77061939239502,69262300.0,0.0,110.22000122070312,112.69000244140624,108.11000061035156,110.0500030517578,21806.0,0.0,5.23799991607666,5.273399829864502,5.202000141143799,5.23799991607666,0.0,0.0
2022-06-24,11.89059556301031,12.03722843278054,11.632877160156106,11.681755065917969,53413400.0,0.0,109.80999755859376,113.98999786376952,109.2699966430664,113.12000274658205,13431.0,0.0,,,,,,
2022-06-26,,,,,,,,,,,,,5.241399765014648,5.273200035095215,5.200900077819824,5.241399765014648,0.0,0.0
2022-06-27,11.91725481338109,12.47268243031731,11.846160146214476,12.43269157409668,90417700.0,0.0,112.45999908447266,116.04000091552734,111.25,115.08999633789062,11252.0,0.0,5.236800193786621,5.2600998878479,5.186482906341553,5.236800193786621,0.0,0.0
2022-06-28,12.699297541369807,12.810383069494986,12.450466195673696,12.588212013244627,51388000.0,0.0,115.83999633789062,118.23999786376952,115.4000015258789,117.9800033569336,6673.0,0.0,5.266600131988525,5.27239990234375,5.208399772644043,5.266600131988525,0.0,0.0
2022-06-29,12.65486085731994,12.805937215874176,12.370482228283816,12.477124214172363,52048800.0,0.0,117.95999908447266,120.37999725341795,115.41000366210938,116.26000213623048,4346.0,0.0,5.180900096893311,5.268799781799316,5.177618980407715,5.180900096893311,0.0,0.0
2022-06-30,12.286057742121637,12.468237918217929,12.174972227549985,12.410473823547363,49910100.0,0.0,116.04000091552734,116.33000183105467,114.80999755859376,114.80999755859376,24733.0,0.0,5.251999855041504,5.335400104522705,5.249412059783936,5.251999855041504,0.0,0.0
2022-07-01,12.477123058675598,12.819266594746017,12.22829178131306,12.677077293395996,64948200.0,0.0,109.45999908447266,112.41999816894533,108.01000213623048,111.62999725341795,17090.0,0.0,,,,,,
2022-07-03,,,,,,,,,,,,,5.330999851226807,5.331399917602539,5.287099838256836,5.330999851226807,0.0,0.0
2022-07-04,12.681524114614623,13.010337171419351,12.681524114614623,12.948128700256348,37324200.0,0.0,,,,,,,5.3282999992370605,5.401299953460693,5.304463863372803,5.3282999992370605,0.0,0.0
2022-07-05,12.841482542590176,12.863700149217005,12.241620723906344,12.45490550994873,78428500.0,0.0,111.61000061035156,114.69000244140624,101.11000061035156,102.7699966430664,43356.0,0.0,5.385200023651123,5.459700107574463,5.381861209869385,5.385200023651123,0.0,0.0
2022-07-06,12.51267129906327,12.654860610811578,11.95724377034947,12.294943809509276,57617200.0,0.0,104.0,105.8000030517578,98.51000213623048,100.69000244140624,28820.0,0.0,5.427999973297119,5.429500102996826,5.32902717590332,5.427999973297119,0.0,0.0
2022-07-07,12.441576530824776,12.85037122216677,12.441576530824776,12.654860496520996,52147300.0,0.0,99.95999908447266,106.3499984741211,98.47000122070312,104.6500015258789,22837.0,0.0,5.338200092315674,5.3632001876831055,5.2778000831604,5.338200092315674,0.0,0.0
2022-07-08,12.677078768794384,12.872588657147174,12.605984109845153,12.79705047607422,43097800.0,0.0,104.48999786376952,107.4499969482422,103.75,107.0199966430664,20610.0,0.0,,,,,,
2022-07-10,,,,,,,,,,,,,5.254000186920166,5.359000205993652,5.250875949859619,5.254000186920166,0.0,0.0
2022-07-11,12.583765002563233,12.792606279963632,12.552661198911707,12.734841346740724,39577600.0,0.0,106.76000213623048,107.66000366210938,103.66000366210938,107.0999984741211,17691.0,0.0,5.377200126647949,5.427000045776367,5.371500015258789,5.377200126647949,0.0,0.0
2022-07-12,12.574879365601497,12.632644305284163,12.42824652662152,12.54377555847168,46462000.0,0.0,106.2300033569336,106.51000213623048,98.91000366210938,99.48999786376952,22827.0,0.0,5.436500072479248,5.462500095367432,5.362110137939453,5.436500072479248,0.0,0.0
2022-07-13,12.49934333003407,12.65486323988656,12.432692182244526,12.552664756774902,35497200.0,0.0,99.30999755859376,101.1999969482422,97.3000030517578,99.56999969482422,22358.0,0.0,5.390900135040283,5.486599922180176,5.388757228851318,5.390900135040283,0.0,0.0
2022-07-14,12.441577508467024,12.441577508467024,12.103877445821094,12.21496295928955,47151000.0,0.0,99.8499984741211,100.37000274658205,94.5,99.0999984741211,27515.0,0.0,5.422800064086914,5.446100234985352,5.375199794769287,5.422800064086914,0.0,0.0
2022-07-15,12.308276086917369,12.463795138571903,12.21496380840938,12.42380428314209,38610800.0,0.0,99.5999984741211,102.62000274658205,98.20999908447266,101.16000366210938,19146.0,0.0,,,,,,
2022-07-17,,,,,,,,,,,,,5.410099983215332,5.410600185394287,5.350735187530518,5.410099983215332,0.0,0.0
2022-07-18,12.614870067103436,12.74817318573908,12.57487921626426,12.708182334899902,46782300.0,0.0,100.91999816894533,106.47000122070312,99.4800033569336,106.2699966430664,20217.0,0.0,5.436800003051758,5.438499927520752,5.371300220489502,5.436800003051758,0.0,0.0
2022-07-19,12.685965403953915,12.99256166096544,12.619314264824943,12.965901374816896,48562300.0,0.0,105.58999633789062,107.5999984741211,103.58999633789062,107.3499984741211,21900.0,0.0,5.413099765777588,5.447999954223633,5.384049892425537,5.413099765777588,0.0,0.0
2022-07-20,12.91702478011164,12.98367592596314,12.810382777246176,12.961459159851074,43520800.0,0.0,107.1500015258789,107.43000030517578,105.08999633789062,106.91999816894533,23989.0,0.0,5.470200061798096,5.502299785614014,5.43120002746582,5.470200061798096,0.0,0.0
2022-07-21,12.877032772563624,12.943683912459994,12.530446506096402,12.89480686187744,58843200.0,0.0,106.79000091552734,106.8000030517578,101.5199966430664,103.86000061035156,26598.0,0.0,5.497799873352051,5.501500129699707,5.435299873352051,5.497799873352051,0.0,0.0
2022-07-22,12.903693016862045,13.094759378720775,12.81926779347273,13.032551765441896,55676200.0,0.0,104.25,105.68000030517578,101.91000366210938,103.1999969482422,17586.0,0.0,,,,,,
2022-07-24,,,,,,,,,,,,,5.496699810028076,5.499599933624268,5.399199962615967,5.496699810028076,0.0,0.0
2022-07-25,13.156966417382778,13.663516007935565,13.156966417382778,13.6412992477417,79106600.0,0.0,103.44000244140624,105.3499984741211,101.66999816894533,105.1500015258789,14999.0,0.0,5.356299877166748,5.389699935913086,5.331600189208984,5.356299877166748,0.0,0.0
2022-07-26,13.86347415780161,14.05009787772447,13.592425199754874,13.779048919677734,78360100.0,0.0,104.80999755859376,107.3499984741211,103.9800033569336,104.4000015258789,20242.0,0.0,5.350100040435791,5.35099983215332,5.290999889373779,5.350100040435791,0.0,0.0
2022-07-27,13.907906670478743,13.983444857466012,13.60575477004492,13.930124282836914,56097200.0,0.0,104.77999877929688,107.8000030517578,103.72000122070312,106.62000274658205,11024.0,0.0,5.243000030517578,5.269000053405762,5.174200057983398,5.243000030517578,0.0,0.0
2022-07-28,14.03676805204862,14.49888427726743,13.965673378555785,14.347807884216309,114996500.0,0.0,107.48999786376952,108.9800033569336,105.95999908447266,107.13999938964844,6831.0,0.0,5.182700157165527,5.218887805938721,5.148399829864502,5.182700157165527,0.0,0.0
2022-07-29,14.929890707564086,15.400893843629456,14.587748854937905,15.174280166625977,181480600.0,0.0,108.0500030517578,110.43000030517578,108.02999877929688,110.01000213623048,24476.0,0.0,,,,,,
2022-07-31,,,,,,,,,,,,,5.171199798583984,5.192599773406982,5.127049922943115,5.171199798583984,0.0,0.0
2022-08-01,15.107629111304664,15.174281094219614,14.761042868219736,14.965439796447754,81365100.0,0.0,103.87000274658205,104.37000274658205,99.0999984741211,100.02999877929688,25670.0,0.0,5.184000015258789,5.244200229644775,5.157261848449707,5.184000015258789,0.0,0.0
2022-08-02,15.005433817639146,15.32980336663084,14.876574194126766,15.032094955444336,69147100.0,0.0,100.0,102.41000366210938,98.47000122070312,100.54000091552734,17357.0,0.0,5.277699947357178,5.313000202178955,5.246200084686279,5.277699947357178,0.0,0.0
2022-08-03,15.11207213710844,15.178724121572762,14.912119573776236,15.040977478027344,65544500.0,0.0,99.63999938964844,102.37000274658205,96.4800033569336,96.77999877929688,22263.0,0.0,5.282700061798096,5.291999816894531,5.211856842041016,5.282700061798096,0.0,0.0
2022-08-04,15.143177839881252,15.285367159924515,14.921006815434852,15.20094108581543,54387500.0,0.0,97.01000213623048,97.62999725341795,93.1500015258789,94.12000274658205,21011.0,0.0,5.211100101470947,5.270994186401367,5.1816020011901855,5.211100101470947,0.0,0.0
2022-08-05,15.174279445036666,15.578630583033188,15.160948032884368,15.4942045211792,77882600.0,0.0,93.58999633789062,96.4000015258789,92.75,94.91999816894533,16576.0,0.0,,,,,,
2022-08-07,,,,,,,,,,,,,5.164599895477295,5.166299819946289,5.102099895477295,5.164599895477295,0.0,0.0
2022-08-08,15.614178565505178,16.338456544491507,15.60973589104626,16.276248931884766,109484600.0,0.0,94.2699966430664,96.7300033569336,92.98999786376952,96.6500015258789,17288.0,0.0,5.110099792480469,5.146699905395508,5.093100070953369,5.110099792480469,0.0,0.0
2022-08-09,16.445098515725572,16.645052777122693,16.374003855565526,16.54285430908203,79051200.0,0.0,96.54000091552734,98.38999938964844,94.91000366210938,96.30999755859376,20553.0,0.0,5.123700141906738,5.127699851989746,5.0355000495910645,5.123700141906738,0.0,0.0
2022-08-10,16.729479501046008,16.729479501046008,16.26736334454533,16.489534378051758,78369600.0,0.0,96.45999908447266,97.9800033569336,93.61000061035156,97.4000015258789,29520.0,0.0,5.093699932098389,5.155399799346924,5.05649995803833,5.093699932098389,0.0,0.0
2022-08-11,16.64060977504123,16.82278994405642,16.107398986816406,16.107398986816406,128896500.0,0.0,97.2699966430664,100.16000366210938,96.6500015258789,99.5999984741211,20958.0,0.0,5.1570000648498535,5.160900115966797,5.082799911499023,5.1570000648498535,0.0,0.0
2022-08-12,15.87930771246798,17.369015692460724,15.86839384927017,17.30353355407715,171288300.0,6.732003,99.29000091552734,100.3499984741211,96.94000244140624,98.1500015258789,20095.0,0.0,,,,,,
2022-08-14,,,,,,,,,,,,,5.074900150299072,5.136300086975098,5.067652225494385,5.074900150299072,0.0,0.0
2022-08-15,16.850616775591288,17.58728580710961,16.670542215958204,17.308988571166992,96759000.0,0.0,97.76000213623048,98.04000091552734,92.72000122070312,95.0999984741211,20714.0,0.0,5.095600128173828,5.149099826812744,5.075442790985107,5.095600128173828,0.0,0.0
2022-08-16,17.308990618167762,17.49997906237823,17.18894124448278,17.46723747253418,64218800.0,0.0,93.63999938964844,95.9499969482422,91.72000122070312,92.33999633789062,22549.0,0.0,5.1417388916015625,5.211299896240234,5.141095161437988,5.1417388916015625,0.0,0.0
2022-08-17,17.27079245185374,17.909238857221,17.243508835536787,17.876497268676758,72924700.0,0.0,92.7699966430664,94.45999908447266,91.5199966430664,93.6500015258789,21011.0,0.0,5.164999961853027,5.197000026702881,5.1296000480651855,5.164999961853027,0.0,0.0
2022-08-18,18.062029007605805,18.367610926486844,17.936522705638552,18.23664665222168,84552500.0,0.0,93.18000030517578,97.41000366210938,93.0500030517578,96.58999633789062,21327.0,0.0,5.166999816894531,5.2170000076293945,5.1642351150512695,5.166999816894531,0.0,0.0
2022-08-19,17.963806650637476,18.089315036505194,17.096175343194847,17.3144474029541,125178200.0,0.0,96.62999725341795,97.87000274658205,94.25,96.72000122070312,22212.0,0.0,,,,,,
2022-08-21,,,,,,,,,,,,,5.168399810791016,5.202099800109863,5.161799907684326,5.168399810791016,0.0,0.0
2022-08-22,17.319904540627864,17.778277432781127,16.632346763602907,17.685510635375977,92400300.0,0.0,95.66000366210938,97.25,92.36000061035156,96.4800033569336,26974.0,0.0,5.156099796295166,5.157100200653076,5.071300029754639,5.156099796295166,0.0,0.0
